co2,humidity,light,motion,temperature,co2_smoothed,co2_derived,person_count
1971,44,51,1,211,2073.4,-0.38953363355628345,0
1839,43,54,1,211,2005.4,-0.9211763717439649,0
1776,43,30,2,211,1924.8,-1.3324829148697066,0
1690,42,30,0,210,1849.4,-1.5223070379226602,0
1652,42,30,0,209,1785.6,-1.501464534325219,0
1594,42,31,0,209,1710.2,-1.4031410019681962,0
1569,41,31,0,209,1656.2,-1.171758698181443,0
1570,41,32,0,209,1615.0,-0.976609586452426,0
1565,41,32,0,208,1590.0,-0.8153810068226882,0
1587,41,33,0,207,1577.0,-0.5550246709375593,0
1614,41,33,0,207,1581.0,-0.3133936747398422,0
1614,41,33,0,207,1590.0,-0.1041788822911107,0
1623,42,33,0,207,1600.6,0.044169790394482815,0
1612,42,33,0,206,1610.0,0.1374965105222123,0
1602,41,33,0,206,1613.0,0.13335101189800977,0
1601,41,32,0,206,1610.4,0.0849506699695935,0
1614,41,31,0,205,1610.4,0.04083311724859991,0
1586,41,30,0,205,1603.0,-0.029171505280230076,0
1572,41,30,0,205,1595.0,-0.07500853181072453,0
1576,41,29,0,205,1589.8,-0.08589263032914612,0
1586,41,29,0,205,1586.8,-0.098349314817957,0
1584,41,29,0,206,1580.8,-0.09250721534491876,0
1572,41,28,0,205,1578.0,-0.07080048223968234,0
1559,41,28,0,206,1575.4,-0.06000659520394902,0
1570,41,28,0,206,1574.2,-0.05249295639136824,0
1563,41,28,0,205,1569.6,-0.046608191738153205,0
1570,41,28,0,205,1566.8,-0.04669248533695535,0
1561,41,28,0,206,1564.6,-0.04499830177874981,0
1557,41,28,0,206,1564.2,-0.041676887313282424,0
1547,41,28,0,206,1559.6,-0.04172352394547691,0
1553,41,28,0,206,1557.6,-0.038334915006185716,0
1538,41,28,0,206,1551.2,-0.05584208365554512,0
1536,41,28,0,206,1546.2,-0.0750049005670451,0
1535,41,28,0,206,1541.8,-0.07416915713914263,0
1521,41,28,0,207,1536.6,-0.08750741067702114,0
1518,41,27,0,207,1529.6,-0.08996775781257368,0
1530,41,26,0,207,1528.0,-0.0758073747890371,0
1518,40,26,0,207,1524.4,-0.07245994663931034,0
1515,41,25,0,208,1520.4,-0.06742556437310283,0
1525,40,25,0,207,1521.2,-0.035001126459731004,0
1532,40,25,0,208,1524.0,-0.016666946995337384,0
1510,40,25,0,208,1520.0,-0.018330472791552574,0
1500,40,25,0,208,1516.4,-0.016678881186027616,0
1512,40,25,0,208,1515.8,-0.022501177886693795,0
1507,40,26,0,208,1512.2,-0.049171071793234614,0
1509,40,26,0,208,1507.6,-0.05167877314977548,0
1487,40,26,0,208,1503.0,-0.05584087321309994,0
1494,40,26,0,208,1501.8,-0.05833611032175075,0
1498,40,26,0,209,1499.0,-0.05497806460155666,0
1485,40,27,0,209,1494.6,-0.054182310233431064,0
1483,40,27,0,209,1489.4,-0.0453352023831673,0
1474,40,27,0,209,1486.8,-0.050003112549615265,0
1477,40,28,0,209,1483.4,-0.05202176999996898,0
1481,40,28,0,209,1480.0,-0.04865838234802024,0
1483,40,28,0,209,1479.6,-0.040821698637998526,0
1512,40,28,0,210,1485.4,-0.005833785358657273,0
1470,40,27,0,210,1484.6,0.004992431382605888,0
1464,40,27,0,209,1482.0,0.008336390492225626,0
1461,40,27,0,210,1478.0,-0.006668437977923611,0
1462,39,27,0,210,1473.8,-0.04828532712521064,0
1387,39,16,0,210,1448.8,-0.014919672676258771,0
1392,39,16,0,211,1433.2,-0.020334733885198127,0
1396,39,16,0,211,1419.6,-0.024335506626474504,0
1378,39,16,0,210,1403.0,-0.029505274591278177,0
1376,39,16,0,211,1385.8,-0.2623104091510626,0
1388,39,15,0,210,1386.0,-0.1967408259135922,0
1398,39,15,0,210,1387.2,-0.13504493310016633,0
1386,39,15,0,211,1385.2,-0.07418754241356133,0
1387,39,15,0,211,1387.0,0.005006179868506663,0
1386,39,14,0,210,1389.0,0.01250042884529605,0
1392,39,14,0,210,1389.8,0.010833530624988711,0
1393,39,15,0,210,1388.8,0.01500134113499892,0
1375,39,15,0,210,1386.6,-0.0016655472226169627,0
1384,39,15,0,210,1386.0,-0.012501549776290886,0
1378,39,15,0,210,1384.4,-0.022502377560113217,0
1373,39,15,0,210,1380.6,-0.034157187797529825,0
632,37,62,0,205,1228.4,-0.0022327086071171347,1
640,37,62,0,205,1081.4,-0.004298867363112679,1
652,37,64,0,205,935.0,-0.0063424530363461054,1
641,37,68,0,205,787.6,-0.008369112558950936,0
651,37,74,0,205,643.2,-2.4384405257619477,0
647,37,81,0,205,646.2,-1.8133265511448533,0
654,37,102,0,205,649.0,-1.1917505529296184,0
654,37,102,1,205,649.4,-0.617196580198756,0
645,37,91,1,205,650.2,0.034125026625192074,0
655,37,98,2,205,651.0,0.025764682499141784,0
655,37,98,1,205,652.6,0.020921911996349168,0
663,37,104,1,205,654.4,0.029526927111219174,0
661,37,116,2,205,655.8,0.03307155772897981,0
661,37,116,1,205,659.0,0.047239024184521784,0
675,37,111,1,205,663.0,0.06309934777475212,0
661,37,111,2,205,664.2,0.05946485882170411,0
666,37,107,1,205,664.8,0.054379490039753904,0
676,37,106,0,205,667.8,0.04774097406040803,0
664,36,106,0,206,668.4,0.026588209546505218,0
671,37,105,0,205,667.6,0.015322284130059453,0
671,36,101,0,205,669.6,0.020000869888151546,0
679,37,98,0,205,672.2,0.018336859939245144,0
675,37,93,0,205,672.0,0.0150013921658729,0
682,37,92,0,206,675.6,0.03333666977233644,0
686,37,90,0,205,678.6,0.03749935683966096,0
674,37,88,0,206,679.2,0.02916699283603664,0
671,37,88,0,206,677.6,0.023334799510970082,0
681,37,82,0,206,678.8,0.013332596713603427,0
678,37,77,0,206,678.0,-0.0025003509368325834,0
689,37,73,0,206,678.6,-0.002500158769537447,0
681,37,69,0,206,680.0,0.01000091264032916,0
677,36,67,0,206,681.2,0.010001538722019117,0
690,37,67,0,206,683.0,0.0208342150019853,0
685,36,68,0,206,684.4,0.02416768505659157,0
694,37,70,0,206,685.4,0.022500640507393723,0
675,37,74,0,207,684.2,0.012500615261975084,0
686,37,76,0,206,686.0,0.012500661783185688,0
686,37,81,0,206,685.2,0.0033336764894171984,0
686,36,93,0,207,685.4,0.0,0
705,36,94,0,207,687.6,0.014167871600047207,0
688,37,93,0,207,690.2,0.017500061211700953,0
697,37,101,0,207,692.4,0.030000282886311284,0
679,37,114,0,207,691.0,0.023341583243884332,0
688,37,109,0,207,691.4,0.015833951397192538,0
686,37,108,0,207,687.6,-0.010834373661765947,0
695,37,105,0,207,689.0,-0.014167872796482912,0
690,37,107,0,208,687.6,-0.014166329055791951,0
685,37,112,0,207,688.8,-0.01083004355441736,0
694,36,104,0,207,690.0,0.009996979483645054,0
693,36,107,0,207,691.4,0.009996845267366569,0
694,36,111,0,207,691.2,0.01499755267501621,0
691,37,120,0,207,691.4,0.01083337691940528,0
694,36,129,0,207,693.2,0.013335111709506943,0
693,36,145,0,207,693.0,0.0066679560585009125,0
703,36,158,0,207,695.0,0.015839088685139543,0
704,37,155,0,207,697.0,0.02334382047842303,0
706,37,177,0,208,700.0,0.028343299171012238,0
694,37,209,0,208,700.0,0.029176189485129005,0
697,36,250,0,208,700.8,0.024169438377814198,0
697,36,272,0,208,699.6,0.010834105106203806,0
702,37,223,0,207,699.2,-0.0033335827709449154,0
705,36,244,0,208,699.0,-0.004166865118193126,0
700,37,362,0,208,700.2,-0.002499890719660511,0
706,36,368,0,208,702.0,0.01000054245155935,0
700,37,423,0,208,702.6,0.014166891927790743,0
711,36,415,0,208,704.4,0.02250147160081195,0
701,37,358,0,208,703.6,0.01416846571857842,0
711,37,525,0,209,705.8,0.015834815930725415,0
707,37,388,0,209,706.0,0.014155842948289648,0
703,36,411,0,208,706.6,0.009166572955049981,0
704,37,489,0,208,705.2,0.0066658364376335245,0
704,36,481,0,209,705.8,0.0,0
707,37,480,0,208,705.0,-0.004170320462001109,0
717,36,511,0,209,707.0,0.0016626909354628848,0
707,37,472,0,209,707.8,0.010836407387746636,0
717,37,560,0,209,710.4,0.019166254698979035,0
713,37,580,0,209,712.2,0.02999908843426224,0
717,36,559,0,209,714.2,0.030077635526426057,0
710,36,590,0,209,712.8,0.02083475541509694,0
722,37,554,0,210,715.8,0.022502890451486193,0
707,36,489,0,209,713.8,0.006667848664111532,0
725,37,565,0,209,716.2,0.008333236029886906,0
722,36,621,0,209,717.2,0.01833386371577347,0
725,36,640,0,209,720.2,0.01833410796319064,0
710,37,424,0,209,717.8,0.01665413802294216,0
721,37,432,0,209,720.6,0.018335866299501704,0
721,37,464,0,209,719.8,0.010833832775397493,0
727,37,438,0,209,720.8,0.0025002166071434097,0
726,37,456,0,209,721.0,0.013344745686834433,0
718,37,504,0,209,722.6,0.008333818444038974,0
712,37,484,0,209,720.8,0.004166953032855054,0
723,37,483,0,210,721.2,0.0016667765799130328,0
718,37,527,0,209,719.4,-0.006666719536405955,0
729,37,570,0,209,720.0,-0.010833867077002967,0
732,37,600,0,209,722.8,0.008333717403628219,0
727,37,558,0,209,725.8,0.019167285974796562,0
730,37,468,0,209,727.2,0.03250435510515247,0
733,37,436,0,209,730.2,0.04249965751447125,0
733,37,427,0,210,731.0,0.03416700988690472,0
732,37,410,0,209,731.0,0.021665143850194486,0
740,37,406,0,210,733.6,0.026635672184315718,0
732,37,355,0,210,734.0,0.015834566032654998,0
739,37,288,0,210,735.2,0.017502003692996287,0
728,37,282,0,210,734.2,0.013335917801511946,0
730,37,325,0,210,733.8,0.0008344117241960063,0
745,37,343,0,210,734.8,0.0033335924681131435,0
742,37,375,0,209,736.8,0.006667119924576736,0
746,37,380,0,210,738.2,0.016667745199719145,0
732,37,262,0,209,739.0,0.021667702855217394,0
737,37,249,0,209,740.4,0.02333522463934893,0
741,37,268,0,209,739.6,0.011667446955240527,0
734,37,258,0,209,738.0,-0.0008333799045482887,0
745,37,212,0,209,737.8,-0.0050003761435374935,0
745,37,194,0,209,740.4,0.0,0
739,37,178,0,209,740.8,0.0050002868638099225,0
752,37,164,0,209,743.0,0.020834044432738046,0
754,37,155,0,208,747.0,0.03833522268838506,0
730,37,147,0,208,744.0,0.01499817780937156,0
747,37,141,0,208,744.4,0.015000461473356687,0
748,37,135,0,208,746.2,0.013334116319433681,0
751,37,132,0,208,746.0,-0.0041668048671028,0
908,38,46,0,205,776.8,0.0038500093870787212,2
917,38,45,0,204,814.2,0.0081926757210621,2
916,38,43,0,205,848.0,0.011949075975935175,2
922,38,42,0,205,882.8,0.01605724851632852,2
952,39,41,0,205,923.0,0.6092030070445609,2
952,39,40,0,205,931.8,0.49065554913649934,2
951,39,39,0,205,938.6,0.3774651176804581,2
967,39,38,0,204,948.8,0.27503871017136144,2
978,39,38,0,205,960.0,0.15416492382999938,2
978,39,37,0,205,965.2,0.13917114098433261,2
989,39,37,0,205,972.6,0.1416832566894916,2
996,39,37,0,205,981.6,0.13667448629308676,2
990,39,36,0,205,986.2,0.1090704524711915,2
1006,40,36,0,205,991.8,0.11078576183838719,2
990,39,35,0,205,994.2,0.09001117824256756,2
1009,39,35,0,205,998.2,0.06917214528401623,2
1008,40,34,0,205,1000.6,0.060062589003940736,2
1014,40,33,0,205,1005.4,0.056698759163823116,2
1034,40,32,0,205,1011.0,0.07000375258176811,2
1027,40,31,0,204,1018.4,0.08417209226924051,2
1037,40,30,0,204,1024.0,0.09750617670652266,2
1049,40,29,0,205,1032.2,0.11167659552918907,2
1041,40,28,0,205,1037.6,0.11083729476152912,2
1053,40,28,0,205,1041.4,0.09583863427587319,2
1068,40,27,0,205,1049.6,0.10667609202692964,2
1074,40,26,0,205,1057.0,0.10333583606052693,2
1076,40,26,0,205,1062.4,0.10334266271638384,2
1081,40,25,0,205,1070.4,0.12083256558071628,2
1078,40,45,0,206,1075.4,0.08596972570958221,3
1095,39,48,0,205,1080.8,0.07932202739107871,3
1097,39,48,0,205,1085.4,0.07667201491681201,3
1109,39,47,0,205,1092.0,0.0720075464528007,3
1124,40,46,0,205,1100.6,0.10505817941075647,3
1104,39,46,0,205,1105.8,0.1041959103315857,3
1123,40,45,0,205,1111.4,0.10833876290147465,3
1165,40,44,0,205,1125.0,0.13750007703904654,3
1146,40,44,0,205,1132.4,0.13248905494082067,3
1182,40,44,0,205,1144.0,0.1591818499609888,3
1186,40,43,0,205,1160.4,0.20417841069894976,3
1206,40,43,0,206,1177.0,0.21668717421134306,3
1204,40,43,0,206,1184.8,0.2183752317598818,3
1215,40,42,0,206,1198.6,0.227374740406952,3
1214,40,42,0,206,1205.0,0.18584410883710384,3
1226,40,42,0,207,1213.0,0.15000282665453235,3
1233,40,41,0,206,1218.4,0.1400141502018204,3
1239,40,41,0,207,1225.4,0.11174447928412079,3
1250,40,40,0,206,1232.4,0.11417133533425802,3
1268,40,40,0,207,1243.2,0.12585068368120073,3
1264,40,39,0,207,1250.8,0.13500347194063766,3
1260,40,38,0,207,1256.2,0.12833731081825764,3
1285,40,37,0,207,1265.4,0.13750764436054833,3
1276,41,36,0,207,1270.6,0.11416438957789092,3
1269,40,35,0,207,1270.8,0.08333003153240909,3
1289,41,34,0,207,1275.8,0.08167232325941814,3
1303,41,32,0,207,1284.4,0.07912151598132379,3
1322,41,31,0,208,1291.8,0.08834376915885472,3
1326,41,30,0,208,1301.8,0.12908618612952164,3
1328,41,30,0,207,1313.6,0.15750871417453846,3
1337,41,29,0,208,1323.2,0.1617786715054685,3
1341,41,28,0,208,1330.8,0.1624777655183164,3
1349,41,28,0,208,1336.2,0.14345232603448385,3
1348,41,27,0,207,1340.6,0.11250709477848753,3
1371,41,27,0,207,1349.2,0.10832678788051402,3
1375,41,27,0,208,1356.8,0.10835830659708769,3
1371,41,27,0,208,1362.8,0.11080063863903494,3
1402,41,27,0,208,1373.4,0.13665194102197728,3
1385,41,27,0,208,1380.8,0.13169276076026296,3
1396,41,26,0,208,1385.8,0.1206853342701973,3
1414,41,26,0,208,1393.6,0.1283481032096104,3
1411,41,26,0,208,1401.6,0.11746074552144518,3
1422,41,25,0,208,1405.6,0.10328710294057816,3
1420,41,25,0,208,1412.6,0.11177277737555005,3
1435,41,25,0,208,1420.4,0.11166325076605546,3
1405,41,25,0,208,1418.6,0.07085590357132768,3
1425,41,24,0,208,1421.4,0.06585924953228856,3
1448,41,24,0,209,1426.6,0.05835932980684309,3
1472,41,24,0,208,1437.0,0.06918496936133552,2
1452,41,25,0,209,1440.4,0.0908664260982209,2
1462,41,24,0,208,1451.8,0.12669028697379242,2
1477,41,24,0,208,1462.2,0.14834221117513438,2
1466,42,24,0,208,1465.8,0.12002678837226137,2
1550,42,3,0,209,1481.4,0.021351974907618556,0
1491,41,1,0,210,1489.2,0.008904877511971755,0
1480,41,1,0,209,1492.8,0.007286143241051147,0
1482,41,1,0,210,1493.8,0.00666705953173109,0
1492,41,1,0,210,1499.0,0.006985364368196226,0
1487,41,1,0,210,1486.4,-0.011674418349567783,0
1482,41,1,0,209,1484.6,-0.03416783001840735,0
1490,41,1,0,210,1486.6,-0.03000176770969711,0
1471,41,1,0,210,1484.4,-0.06083308181436172,0
1470,41,1,0,210,1480.0,-0.02667363635025652,0
1459,41,1,0,209,1474.4,-0.042503778346479726,0
1483,41,1,0,209,1474.6,-0.050002829592610314,0
1455,41,1,0,209,1467.6,-0.0700060537327986,0
1477,41,1,0,209,1468.8,-0.04667122449616145,0
1473,41,1,0,209,1469.4,-0.020834767130671155,0
1461,41,1,0,209,1469.8,-0.020001391606990285,0
1470,41,1,0,209,1467.2,-0.0016668539489455634,0
1465,41,1,0,209,1469.2,0.0016662191675601145,0
1445,41,1,0,208,1462.8,-0.02735879805537421,0
1446,41,1,0,208,1457.4,-0.05164984002199099,0
1446,41,1,0,208,1454.4,-0.05331555561937728,0
1448,41,1,0,207,1450.0,-0.07999359603333141,0
1448,41,1,0,207,1446.6,-0.06783150067878115,0
1455,41,1,0,207,1448.6,-0.036668384407297645,0
1451,41,1,0,207,1449.6,-0.01999998625120548,0
1448,41,1,0,206,1450.0,0.0,0
1468,41,1,0,206,1454.0,0.030834988676298112,0
1438,41,1,0,206,1452.0,0.01416774171055899,0
1436,41,1,0,205,1448.2,-0.005827712825561001,0
1440,41,1,0,205,1446.0,-0.016668105497983345,0
1439,41,1,0,205,1444.2,-0.040834702180018195,0
1442,41,1,0,204,1439.0,-0.05416811558671821,0
1425,41,1,0,204,1436.4,-0.049222440329854136,0
1420,41,1,0,204,1433.2,-0.05333193549535046,0
1430,41,1,0,204,1431.2,-0.05417033130466095,0
1429,41,1,0,204,1429.2,-0.04082947794162534,0
1439,41,1,0,203,1428.6,-0.03250193361769053,0
1438,41,1,0,203,1431.2,-0.008333954236473514,0
1437,41,1,0,203,1434.6,0.014167435013035034,0
1422,41,1,0,202,1433.0,0.015836322250827397,0
1421,41,1,0,202,1431.4,0.011666471439887442,0
1430,41,1,0,202,1429.6,-0.006667335246160617,0
1416,41,1,0,202,1425.2,-0.03916950817240647,0
1411,42,1,0,201,1420.0,-0.054172225245978096,0
1414,42,1,0,202,1418.4,-0.05417835919658381,0
1412,42,1,0,202,1416.6,-0.054163691527649126,0
1412,42,1,0,201,1413.0,-0.0508341206657643,0
1408,42,1,0,201,1411.4,-0.035838373362347145,0
1416,42,1,0,201,1412.4,-0.0250002539183657,0
1407,42,1,0,201,1411.0,-0.023346575807652266,0
1394,42,1,0,200,1407.4,-0.02334373461396603,0
1410,42,1,0,200,1407.0,-0.018339765413742375,0
1411,42,1,0,200,1407.6,-0.020008717480561218,0
1403,42,1,0,199,1405.0,-0.024998533141258304,0
1412,42,1,0,200,1406.0,-0.0058268929693164615,0
1412,42,1,0,199,1409.6,0.010833997031146823,0
1383,42,1,0,199,1404.2,-0.014165507190460433,0
1398,42,1,0,199,1401.6,-0.014169673970993923,0
1398,42,1,0,199,1400.6,-0.02252917233100395,0
1385,42,1,0,199,1395.2,-0.06000319015059183,0
1392,42,1,0,199,1391.2,-0.0541771350622272,0
1393,42,1,0,198,1393.2,-0.03500074352413311,0
1391,42,1,0,198,1391.8,-0.03666617606408835,0
1379,42,1,0,198,1388.0,-0.030003169633022592,0
1381,42,1,0,198,1387.2,-0.016666590753874572,0
1383,42,1,0,198,1385.4,-0.03250330724691141,0
1379,42,1,0,198,1382.6,-0.03833883953363622,0
1381,42,1,0,198,1380.6,-0.03083498061970191,0
1386,42,1,0,198,1382.0,-0.0216696252077228,0
1395,42,1,0,197,1384.8,-0.0025000798355210674,0
1379,42,1,0,197,1384.0,0.005833365222820841,0
1378,42,1,0,197,1383.8,0.013322533871351584,0
627,32,472,1,221,1233.0,-0.0009910843137323547,1
613,32,460,1,220,1078.4,-0.002037741521116891,1
614,32,470,0,219,922.2,-0.003071472336576176,1
611,31,478,0,220,768.6,-0.00409175839791497,1
611,31,478,1,220,615.2,-2.2612726073612976,3
608,31,443,1,219,611.4,-2.01065761262419,3
651,31,444,0,218,619.0,-1.263752676832556,3
668,31,447,0,218,629.8,-0.5783409573480529,6
695,31,442,0,218,646.6,0.1443010034458768,6
698,31,447,0,218,664.0,0.22252551994137515,6
713,31,443,0,217,685.0,0.2750972360094968,6
713,31,443,1,217,697.4,0.2903376046072642,6
726,31,405,2,217,709.0,0.29152751685556444,6
768,31,428,1,217,723.6,0.30523672368401067,6
768,31,428,1,217,737.6,0.2980886025688059,8
825,31,447,2,218,760.0,0.3798440099291109,8
849,31,440,1,217,787.2,0.4745341282490214,8
852,31,435,1,217,812.4,0.5378187925236123,8
867,31,443,0,217,832.2,0.5154534292667857,8
869,31,432,0,217,852.4,0.45670538251730186,8
863,31,439,0,216,860.0,0.32924288009634034,8
898,31,435,0,217,869.8,0.1915966461883549,8
919,31,443,0,217,883.2,0.17001233547225922,8
918,31,434,0,217,893.4,0.13666693385494333,8
928,31,445,0,217,905.2,0.15067199823913716,8
956,31,434,0,217,923.8,0.22500793224224594,8
940,31,466,0,217,932.2,0.2041763855176056,8
951,31,436,0,217,938.6,0.18836289482327737,8
961,31,435,0,217,947.2,0.14000469474640698,8
961,31,428,0,217,953.8,0.1000033224732844,8
970,31,432,0,217,956.6,0.08133526766926838,8
954,31,430,0,217,959.4,0.06933474340127584,8
976,31,428,0,217,964.4,0.07167312650655536,8
971,31,432,0,217,966.4,0.05250237259559777,8
974,31,431,0,217,969.0,0.05167255548195521,8
970,31,429,0,217,969.0,0.03998592740847599,8
998,31,431,0,217,977.8,0.05583621119473906,8
1021,31,433,0,217,986.8,0.08486586658029265,8
1035,31,428,0,217,999.6,0.1275056471270978,8
1018,31,428,0,217,1008.4,0.1642514258510538,8
1024,31,420,0,217,1019.2,0.17251597082944908,8
1018,31,436,0,217,1023.2,0.15193445785127693,8
1022,31,433,0,217,1023.4,0.09916861342486709,8
1005,31,433,0,217,1017.4,0.0374972679966396,8
1014,31,438,0,217,1016.6,-0.010833778132216655,8
1013,31,437,0,217,1014.4,-0.03664204799160393,8
1010,30,434,0,217,1012.8,-0.04417257667263244,8
1005,30,429,0,217,1009.4,-0.033340390924494395,8
1032,30,424,0,217,1014.8,-0.00750033230316706,8
1020,31,420,0,217,1016.0,0.006671878674206026,8
1014,30,421,0,217,1016.2,0.014166533604686607,8
1036,30,423,0,217,1021.4,0.050003102763303026,8
1033,31,426,0,217,1027.0,0.050838075775571485,8
1028,30,429,0,218,1026.2,0.04250001452367026,8
1066,31,420,0,218,1035.4,0.08000734134326185,8
1068,31,415,0,217,1046.2,0.1033264376023632,8
1044,30,425,0,218,1047.8,0.08666732762761316,8
1050,30,410,0,218,1051.2,0.10417835121193218,8
1064,30,412,0,217,1058.4,0.09583968771739566,8
1071,30,414,0,218,1059.4,0.05500484798364142,8
1078,30,419,0,217,1061.4,0.05667117375217758,8
1064,30,421,0,218,1065.4,0.05917078226952908,8
1050,30,428,0,217,1065.4,0.029154564037781796,8
1065,30,389,0,218,1065.6,0.025835793094410114,8
1078,30,429,0,217,1067.0,0.023335753903865063,8
1040,30,407,0,217,1059.4,-0.025000713090573008,8
1040,30,407,1,217,1054.6,-0.04772431826749888,8
1053,30,377,2,218,1055.2,-0.05009231213451458,0
1051,30,442,1,218,1052.4,-0.07727639786169511,0
1051,30,442,1,218,1047.0,-0.0729341991361095,0
1009,30,464,1,218,1040.8,-0.06699183039853301,0
976,30,461,0,217,1028.0,-0.09987073424872285,0
971,30,459,0,217,1011.6,-0.14018772220567985,0
973,30,457,0,217,996.0,-0.16453799333107066,0
987,30,451,0,217,983.2,-0.16569620074400349,0
970,30,449,0,217,975.4,-0.17534001631088444,0
970,30,438,0,217,974.2,-0.12467173134874603,0
960,30,441,0,217,972.0,-0.0799877114419347,0
959,30,436,0,217,969.2,-0.05835882253781186,0
937,30,457,0,217,959.2,-0.06750494783129354,0
941,30,449,0,217,953.4,-0.08667226083092987,0
944,30,445,0,218,948.2,-0.0992001653848278,0
933,30,442,0,217,942.8,-0.10998025129210708,0
926,30,445,0,218,936.2,-0.07667161248639608,0
921,30,438,0,218,933.0,-0.06800265392170432,0
924,30,426,0,218,929.6,-0.06200550001452225,0
923,30,400,0,218,925.4,-0.058013463293290164,0
920,30,421,0,218,922.8,-0.0558271060917704,0
928,30,422,0,218,923.2,-0.04083623100434166,0
923,30,434,0,218,923.6,-0.024999279574452662,0
900,30,427,0,219,918.8,-0.02750188460697946,0
906,30,413,0,218,915.4,-0.030839670607669935,0
891,30,411,0,219,909.6,-0.05665824571240378,0
899,30,414,0,219,903.8,-0.08250738640690694,0
894,30,415,0,219,898.0,-0.08667397989944274,0
884,30,411,0,218,894.8,-0.08584170752914862,0
888,30,407,0,218,891.2,-0.07668442882247511,0
880,30,424,0,219,889.0,-0.06167373220107797,0
876,30,418,0,219,884.4,-0.05664756981257745,0
878,30,402,0,218,881.2,-0.0564164180532255,0
878,30,407,0,218,880.0,-0.04667209549313931,0
879,30,415,0,218,878.2,-0.04499896679210697,0
866,30,409,0,219,875.4,-0.03751436720423918,0
860,30,413,0,218,872.2,-0.03767212404725917,0
861,30,409,0,219,868.8,-0.04655785684938718,0
870,30,413,0,218,867.2,-0.04583905296366259,0
854,30,408,0,218,862.2,-0.05500487175519347,0
859,30,407,0,218,860.8,-0.04750165632182089,0
862,30,409,0,218,861.2,-0.03174293718732799,0
850,30,403,0,218,859.0,-0.03416807502683918,0
845,30,397,0,218,854.0,-0.03416878912867667,0
849,30,404,0,218,853.0,-0.032500322345115844,0
853,31,400,0,218,851.8,-0.03916790936856448,0
849,31,394,0,218,849.2,-0.040836286179656324,0
844,31,398,0,218,848.0,-0.024995457362183265,0
842,31,395,0,218,847.4,-0.02333570514718773,0
846,31,391,0,218,846.8,-0.02083540134375737,0
853,31,386,0,218,846.8,-0.010000147374656484,0
827,31,379,0,218,842.4,-0.023339468263887088,0
840,31,392,0,218,841.6,-0.01933419335217152,0
842,31,388,0,218,841.6,-0.017334640803936714,0
829,31,393,0,219,838.2,-0.028669024546950604,0
839,31,391,0,218,835.4,-0.02333043945233154,0
845,31,384,0,219,839.0,-0.010830022839528579,0
829,31,364,0,219,836.8,-0.02000134814925215,0
835,31,382,0,219,835.4,-0.01166611410314437,0
836,31,388,0,219,836.8,0.005835132264372275,0
821,31,382,0,218,833.2,-0.02417012266974278,0
840,31,364,0,218,832.2,-0.01916762278859089,0
832,31,374,0,219,832.8,-0.010835097482609054,0
818,31,275,0,218,829.4,-0.030834770720815637,0
829,31,344,0,218,828.0,-0.021675056314013334,0
832,31,369,0,218,830.2,-0.008333048027256866,0
830,31,366,0,218,828.2,-0.01913405675137388,0
833,31,368,0,219,828.4,-0.004167018189877915,0
832,31,352,0,218,831.2,0.01333413274577399,0
846,31,362,0,218,834.6,0.018335140121538838,0
832,31,354,0,218,834.6,0.026700165364888305,0
831,31,352,0,218,834.8,0.026667405731762458,0
821,31,350,0,217,832.4,0.005000014086603784,0
814,31,349,0,218,828.8,-0.024169468802239816,0
808,31,356,0,218,821.2,-0.05585894048395681,0
818,31,358,0,217,818.4,-0.0683052921672779,0
814,31,356,0,218,815.0,-0.0725011263739221,0
816,31,359,0,218,814.0,-0.061669982437748995,0
823,31,360,0,217,815.8,-0.02250358127426441,0
809,31,351,0,217,816.0,-0.010005137797037983,0
824,31,352,0,217,817.2,0.009164900145848188,0
819,31,348,0,218,818.2,0.01750100259762803,0
809,31,341,0,217,816.8,0.003333789652129472,0
819,31,336,0,217,816.0,0.0,0
806,31,340,0,217,815.4,-0.006001862474470908,0
808,31,347,0,217,812.2,-0.020001064071044163,0
802,31,347,0,217,808.8,-0.03333483523936813,0
803,31,346,0,217,807.6,-0.035002753325317014,0
798,31,341,0,217,803.4,-0.04994517518121311,0
809,31,343,0,216,804.0,-0.034132193703362616,0
798,31,340,0,217,802.0,-0.028335633241051206,0
800,31,330,0,217,801.6,-0.02500112471573825,0
798,31,324,0,216,800.6,-0.011680983432826014,0
788,31,319,0,216,798.6,-0.022525548833210455,0
794,31,314,0,216,795.6,-0.026664605035175898,0
787,31,313,0,217,793.4,-0.03416623608979499,0
799,31,308,0,216,793.2,-0.03083533575723405,0
803,31,303,0,216,794.2,-0.018322062448642235,0
803,31,276,0,217,797.2,0.006667622325700149,0
800,31,306,0,216,798.4,0.020835746090029156,0
778,31,289,0,216,796.6,0.011334135312559862,0
792,31,288,0,216,795.2,0.0033353909337703698,0
785,31,231,0,216,791.6,-0.01866801380554014,0
795,31,236,0,216,790.0,-0.028001055359880404,0
785,31,271,0,216,787.0,-0.040000526792788295,0
778,31,275,0,216,787.0,-0.034168166405225436,0
797,31,273,0,215,788.0,-0.015000812112547748,0
786,31,276,0,216,788.2,-0.0074958767400455355,0
785,31,277,0,216,786.2,-0.0033336475953344193,0
798,31,275,0,215,788.8,0.007500153909801566,0
533,27,426,2,172,739.8,-0.00014373346589756237,4
