co2,co2_derived,co2_smoothed,humidity,light,motion,temperature,person_count
370,-0.003333646147993859,370.6,46,1,0,168,1
366,-0.0016666929245821973,369.4,46,1,0,168,1
376,0.009167518782677624,371.0,47,1,0,168,1
375,0.011667558012948791,372.6,47,1,0,168,1
366,0.0,370.6,47,1,0,168,1
371,0.005833940846571709,370.8,47,1,0,168,1
372,0.004166936014287251,372.0,46,1,0,168,1
378,-0.0008333461841275364,372.4,46,1,0,168,1
375,0.007500086621450255,372.4,47,1,0,168,1
373,0.012500359488434424,373.8,47,1,0,168,1
377,0.012500995613455104,375.0,47,1,0,169,1
370,0.009167378731743343,374.6,47,1,0,168,1
372,0.004164885448253057,373.4,47,1,0,168,1
373,-0.003333577405732875,373.0,47,1,0,169,1
366,-0.01416713142512337,371.6,47,1,0,169,1
371,-0.017501270147951564,370.4,47,1,0,168,1
368,-0.01417449944755594,370.0,47,1,0,169,1
368,-0.015833221846941706,369.2,46,1,0,168,1
363,-0.01833397549322057,367.2,47,1,0,168,1
373,-0.007500338212005226,368.6,47,1,0,169,1
373,-0.004167040350933392,369.0,47,1,0,168,1
361,-0.006667391359101365,367.6,46,1,0,169,1
373,0.005833779725151512,368.6,47,1,0,169,0
376,0.01083406705742415,371.2,47,1,0,168,0
370,0.00666694128319965,370.6,47,1,0,169,0
366,0.006667122964828606,369.2,47,1,0,168,0
380,0.01833388508033209,373.0,47,1,0,168,0
377,0.010833656890254064,373.8,47,1,0,168,0
376,0.01333462028208335,373.8,47,1,0,168,0
376,0.024168251116637625,375.0,47,1,0,169,0
364,0.00666710375631391,374.6,46,1,0,168,0
365,-0.00916716830362756,371.6,47,1,0,168,0
373,-0.012499718386815692,370.8,47,1,0,169,0
363,-0.0283349654819951,368.2,47,1,0,169,0
365,-0.035835417280090105,366.0,47,1,0,168,0
373,-0.01583481525425186,367.8,47,1,0,169,0
372,-0.006667372592857522,369.2,47,1,0,169,0
370,0.0016666901230803298,368.6,47,1,0,169,0
366,0.013334661960527568,369.2,47,1,0,169,0
374,0.013333785059126043,371.0,47,1,0,169,0
381,0.014167692531090023,372.6,47,1,0,168,0
370,0.01500124566169801,372.2,47,1,0,169,0
371,0.01333385718602334,372.4,47,1,0,169,0
377,0.015001070665243378,374.6,46,1,0,168,0
368,0.003333398651369619,373.4,47,1,0,169,0
374,-0.0008334015448423543,372.0,47,0,0,169,0
371,-0.0008333869453652435,372.2,47,1,0,169,0
372,-0.009167351399677226,372.4,47,1,0,169,0
369,-0.010834325665227438,370.8,47,1,0,169,0
375,0.0008333595866950012,372.2,47,1,0,169,0
376,0.0016664853541629213,372.6,47,1,0,169,0
374,0.0033334652635019476,373.2,47,1,0,169,0
376,0.013333009184664662,374.0,47,1,0,169,0
368,0.00666709612592766,373.8,47,1,0,169,0
372,0.0025005377868096154,373.2,47,1,0,169,0
367,-0.007500388716935526,371.4,47,1,0,169,0
371,-0.013335063589275418,370.8,47,1,0,168,0
377,-0.011667502420077275,371.0,47,1,0,169,0
369,-0.008333823113615713,371.2,47,1,0,169,0
373,0.0,371.4,47,1,0,169,0
370,0.005000275115407724,372.0,47,1,0,169,0
373,0.005833361108402111,372.4,47,1,0,169,0
378,0.005833425867700972,372.6,47,1,0,169,0
368,0.004166975478865404,372.4,47,1,0,169,0
375,0.0033334445361306426,372.8,47,1,0,169,0
366,-0.0016667747153679092,372.0,47,1,0,169,0
368,-0.006666720211936045,371.0,47,1,0,169,0
374,-0.00916711482609786,370.2,47,1,0,169,0
369,-0.010000856443077145,370.4,47,1,0,168,0
377,-0.005000460816172784,370.8,47,1,0,169,0
376,0.007501032002693642,372.8,47,1,0,169,0
371,0.013333566735962437,373.4,47,1,0,169,0
374,0.012500893686526276,373.4,47,1,0,169,0
371,0.012500459295498832,373.8,47,1,0,169,0
373,0.0008333854434688097,373.0,47,1,0,169,0
373,-0.004167004685535632,372.4,47,0,0,169,0
373,-0.0025001242868298475,372.8,47,1,0,169,0
366,-0.01083108907087812,371.2,47,1,0,169,0
368,-0.0100008681574096,370.6,47,1,0,169,0
378,-0.003333577869392277,371.6,47,1,0,169,0
372,-0.00583362829106974,371.4,47,1,0,169,0
366,-0.005001061828875121,370.0,47,1,0,169,0
372,1.2642942697985036e-05,371.2,47,1,0,169,1
366,-1.6857240610108353e-05,370.8,47,1,0,169,1
379,-8.428629390628902e-06,371.0,46,1,0,169,1
374,2.9500239404307924e-05,371.4,47,1,0,169,1
374,0.007500658100470046,373.0,46,1,0,169,1
370,0.00750273861116606,372.6,47,1,0,169,1
370,0.010001195096726914,373.4,46,1,0,169,1
365,-0.003333239329525315,370.6,47,1,0,169,1
371,-0.012500776845809188,370.0,47,1,0,169,1
373,-0.011667386112601388,369.8,47,1,0,169,1
372,-0.013332743048310794,370.2,46,1,0,169,1
369,-0.0024993160500206514,370.0,46,1,0,169,1
378,0.010833614539617698,372.6,46,1,0,169,1
374,0.014163224451715318,373.2,47,1,0,169,1
369,0.009168851006034975,372.4,47,0,0,169,1
370,0.008337379811821623,372.0,47,1,0,169,1
374,0.0016667791747165405,373.0,46,1,0,169,1
370,-0.007501967185996371,371.4,46,1,0,169,1
362,-0.014166050718353205,369.0,46,1,0,169,1
371,-0.010833071630561533,369.4,47,1,0,169,1
371,-0.014167888772437874,369.6,46,1,0,169,1
365,-0.014999806525818433,367.8,47,1,0,169,1
372,-0.003333342509162566,368.2,47,1,0,169,1
373,0.004166809623377674,370.4,47,1,0,169,1
367,0.0,369.6,47,1,0,169,1
376,0.009335541033957654,370.6,47,1,0,169,1
371,0.012001391867889379,371.8,46,1,0,169,1
373,0.005333418372768488,372.0,47,1,0,169,1
373,0.008001579265759307,372.0,46,1,0,169,1
372,0.009998860796942278,373.0,47,1,0,169,1
368,-0.0016668864364436282,371.4,46,1,0,170,1
368,-0.005001170437273798,370.8,47,1,0,169,1
370,-0.007500223300548757,370.2,47,1,0,169,1
377,-0.008335176708344959,371.0,46,1,0,169,0
370,-0.0033335914281818826,370.6,46,1,0,170,0
371,0.0016664983220746397,371.2,47,1,0,169,0
368,0.004166962202488864,371.2,47,1,0,169,0
369,0.0,371.0,46,1,0,169,0
366,-0.007500330872528855,368.8,47,1,0,169,0
378,-0.0033340345009544832,370.4,46,1,0,169,0
370,-0.00416682063446474,370.2,47,1,0,169,0
369,-0.00249922957179193,370.4,46,1,0,169,0
369,0.006667342923462078,370.4,46,1,0,169,0
363,-0.0024983280389026417,369.8,46,1,0,169,1
371,-0.0075002111032418765,368.4,46,1,0,169,1
374,-0.005002214194932298,369.2,46,1,0,169,1
371,-0.0033334091885925256,369.6,46,1,0,169,1
375,0.004170013143845431,370.8,47,1,0,169,1
376,0.020835291447154746,373.4,46,1,0,170,1
371,0.01750067170058864,373.4,46,1,0,169,1
370,0.01250139612153092,372.6,46,1,0,169,1
372,0.008333829761976021,372.8,47,2,0,169,1
372,-0.004999980380214702,372.2,46,2,0,169,1
369,-0.010834034379817302,370.8,47,1,0,169,1
367,-0.010833315995860125,370.0,46,2,0,170,1
366,-0.01499900401291833,369.2,47,2,0,169,1
368,-0.015835945518062,368.4,47,2,0,169,1
372,-0.010000892788399048,368.4,46,2,0,169,1
375,-0.0016667995956256404,369.6,46,2,0,170,1
376,0.00916452635642863,371.4,46,2,0,169,1
376,0.02083454372977402,373.4,46,2,0,170,1
374,0.025834718240366258,374.6,46,3,0,170,2
371,0.020001200569214228,374.4,46,3,0,170,2
372,0.010004551066965933,373.8,46,3,0,169,2
373,-0.0008333587074720227,373.2,46,3,0,169,2
369,-0.011667189424479663,371.8,46,3,0,169,2
371,-0.01333397529301897,371.2,46,3,0,170,2
373,-0.00916674617415746,371.6,46,4,0,170,2
367,-0.010833045910805137,370.6,46,4,0,170,2
368,-0.009166827732008744,369.6,46,4,0,169,2
363,-0.011666923084861414,368.4,46,4,0,169,2
366,-0.01750203415799787,367.4,46,5,0,170,2
379,-0.00833430330485471,368.6,46,5,0,170,2
367,-0.004167068767770884,368.6,46,7,0,169,2
373,0.005000573700920505,369.6,46,7,0,170,2
376,0.02000106014466795,372.2,46,7,0,169,2
369,0.017500834713455253,372.8,46,6,0,169,4
373,0.012500774846321876,371.6,46,8,0,169,4
373,0.01333316438941972,372.8,46,9,0,170,4
374,0.0033334984265075153,373.0,46,10,0,170,4
372,-0.0025002589320078476,372.2,46,9,0,170,4
368,0.0016652999362658054,372.0,46,8,0,170,4
369,-0.006667472433404688,371.2,46,10,0,169,4
375,-0.005833757915701551,371.6,46,12,0,170,4
370,-0.005833156536414205,370.8,46,10,0,170,4
377,-0.0008341080531472275,371.8,46,11,0,170,4
365,0.0,371.2,46,6,0,170,4
369,-0.0016664930878742264,371.2,46,18,0,170,4
375,0.001666876768063618,371.2,46,19,0,170,4
370,-0.0025001042106476126,371.2,46,18,0,170,4
373,-0.0033335182636916295,370.4,46,13,0,170,4
374,0.004167409452236206,372.2,46,8,0,170,4
369,0.00416684627893258,372.2,46,8,0,170,4
371,0.0008333799053759866,371.4,46,14,0,170,4
366,0.0008333766408420104,370.6,46,10,0,170,4
363,-0.01500111752132851,368.6,46,11,0,170,4
375,-0.014167580886236361,368.8,46,35,0,170,4
366,-0.010667480725846045,368.2,46,37,0,170,4
367,-0.010667105120561144,367.4,46,47,0,170,4
374,0.0013334279116849856,369.0,46,62,0,170,4
369,0.004666860085132396,370.2,46,43,0,170,4
375,0.008333654589917621,370.2,46,67,0,170,4
375,0.019168151264303344,372.0,46,58,0,171,4
371,0.015834104217866615,372.8,46,89,0,171,4
376,0.012501047974760777,373.2,46,67,0,171,4
367,0.01083405470104658,372.8,46,22,0,171,4
367,-0.003333472025866742,371.2,46,41,0,171,4
378,-0.004166897966223616,371.8,46,40,0,170,4
380,0.0016667746872178592,373.6,46,18,0,171,4
374,0.001666750465076111,373.2,46,19,0,171,4
370,0.010834364663055379,373.8,46,77,0,171,4
378,0.01750084512788302,376.0,46,52,0,171,4
370,0.003333498873586457,374.4,46,55,0,171,4
373,-0.0008333519759308282,373.0,46,18,0,171,4
370,-0.006666790792339171,372.2,46,37,0,171,4
370,-0.0158336405896498,372.2,46,22,0,171,4
371,-0.015000819429813487,370.8,46,8,0,171,4
370,-0.009167521952248191,370.8,46,9,0,171,4
369,-0.009167584487959395,370.0,46,34,0,172,4
369,-0.010001245604120234,369.8,46,27,0,171,4
376,0.0008333948780182942,371.0,46,20,0,171,4
367,-0.0024999258987219424,370.2,46,20,0,171,4
378,0.007500214463644394,371.8,46,113,0,171,4
371,0.010000724427723613,372.2,46,87,0,171,4
370,0.005833412446326635,372.4,46,70,0,171,4
373,0.0066677422404141165,371.8,46,71,0,171,4
367,0.0,371.8,46,120,0,171,4
369,-0.00916645841111351,370.0,46,108,0,172,4
368,-0.0125006784121808,369.4,46,122,0,171,4
372,-0.008328553813388139,369.8,46,84,0,171,4
375,-0.0066672734375665425,370.2,46,61,0,171,4
370,0.003333738502100976,370.8,46,99,0,171,4
369,0.005834050719571374,370.8,46,95,0,171,4
371,0.006671183591357273,371.4,46,113,0,171,4
369,0.0025002472098717035,370.8,46,50,0,171,4
372,-0.00043480819520401453,370.2,46,161,0,170,5
370,-0.0004348052148668016,370.2,46,158,0,170,5
361,-0.0020290962606996114,368.6,46,146,0,171,5
373,-0.0013044183425318535,369.0,46,155,0,170,5
371,-0.003333393266881292,369.4,46,146,0,170,5
371,-0.004166691655236009,369.2,46,88,0,170,5
368,0.000833366575010656,368.8,46,44,0,170,5
381,0.01583404238137451,372.8,46,88,0,170,5
366,0.008334089246740436,371.4,46,152,0,170,5
374,0.011665741063417308,372.0,46,171,0,170,5
374,0.015834764864982982,372.6,46,179,0,170,5
369,0.0,372.8,46,62,0,170,5
366,-0.006666804886080652,369.8,46,95,0,170,5
371,-0.005001349535153398,370.8,46,178,0,170,5
370,-0.010833776700759986,370.0,46,189,0,169,5
372,-0.01333305740927458,369.6,46,180,0,170,5
375,0.004165583671065035,370.8,46,182,0,169,5
369,0.002500167771014195,371.4,46,79,0,170,5
377,0.010833830020085497,372.6,46,18,0,169,5
374,0.01583566243350645,373.4,46,38,0,169,5
366,0.005835645798936711,372.2,46,34,0,169,5
372,0.0008333753583829929,371.6,46,121,0,169,5
373,-0.0008334037331937109,372.4,46,47,0,169,5
370,-0.010000419803201684,371.0,46,28,0,169,5
374,-0.005000362735478069,371.0,46,54,0,169,5
371,0.0016667485426352317,372.0,47,187,0,169,5
378,0.0033334113874434047,373.2,47,191,0,169,5
377,0.012500694780420835,374.0,47,158,0,169,5
371,0.013334351418661015,374.2,47,22,0,169,5
366,0.0025000809482121867,372.6,47,15,0,169,5
380,0.005000627343082402,374.4,47,15,0,169,5
369,-0.005833682890817039,372.6,46,30,0,169,5
366,-0.015833559818494197,370.4,47,28,0,169,5
373,-0.007500328965012413,370.8,47,26,0,169,5
374,-0.008333573671159394,372.4,46,27,0,168,5
376,-0.004167103030778545,371.6,47,18,0,169,5
373,0.008328430087233257,372.4,47,24,0,168,5
372,0.01166718963311462,373.6,47,9,0,168,5
370,0.0025002231821959994,373.0,47,13,0,168,5
379,0.010000140659005936,374.0,47,14,0,168,5
373,0.004169627286773652,373.4,47,18,0,168,5
375,0.0008334212685687425,373.8,47,19,0,168,5
378,0.008333739095151952,375.0,47,10,0,168,5
371,0.005000207025436916,375.2,47,7,0,168,5
375,0.004165968962137512,374.4,47,6,0,168,5
375,0.004163550380613489,374.8,47,5,0,168,5
366,-0.008333833934800363,373.0,47,4,0,168,5
367,-0.018334719429893533,370.8,47,5,0,168,5
374,-0.01250390424296689,371.4,47,7,0,168,5
373,-0.015847158243144092,371.0,47,8,0,167,5
378,-0.005833523342572909,371.6,47,13,0,167,5
370,0.00666674062360565,372.4,47,26,0,168,5
383,0.01750068866936342,375.6,47,15,0,167,5
371,0.016667547106891733,375.0,47,9,0,167,5
377,0.017501661455899813,375.8,47,6,0,167,5
373,0.010001109872246863,374.8,47,7,0,167,5
377,0.0025001098859922617,376.2,47,7,0,167,5
370,-0.005833689555753785,373.6,47,9,0,167,5
375,-0.005833457804560987,374.4,47,10,0,167,5
370,-0.0075003271543629384,373.0,47,17,0,167,5
368,-0.0036844336555892404,372.0,47,14,0,167,1
370,-0.002631746230759519,370.6,47,51,0,167,1
368,-0.0036840137325279314,370.2,47,7,0,167,1
370,-0.0031668433170045133,369.2,47,5,0,167,1
379,-0.003333604119362068,371.0,47,6,0,167,1
374,0.005333575692063333,372.2,47,7,0,167,1
380,0.013339558189518489,374.2,47,8,0,167,1
380,0.030835902162313036,376.6,47,13,0,167,1
373,0.025834678432674493,377.2,47,30,0,167,1
382,0.02333337572886974,377.8,47,11,0,167,1
364,0.006667024035536254,375.8,47,11,0,167,1
378,-0.005000156631011999,375.4,47,10,0,167,1
374,-0.012500746108419636,374.2,47,16,0,167,1
372,-0.015835077132588055,374.0,47,19,0,167,1
373,-0.015001191174202195,372.2,47,33,0,167,1
374,-0.00500025013347037,374.2,47,10,0,167,1
371,-0.005833688831303401,372.8,47,9,0,167,1
368,-0.0100003725727126,371.6,47,12,0,167,1
382,0.005833635170315061,373.6,47,17,0,167,1
380,0.0033334588621309743,375.0,47,23,0,167,1
366,0.0024999871850669205,373.4,47,16,0,167,1
370,0.006666892092432586,373.2,47,11,0,167,1
375,0.004167024283834179,374.6,47,9,0,167,1
374,-0.008334132310851937,373.0,47,9,0,167,1
367,-0.012500168223956158,370.4,47,8,0,167,1
378,-0.0016668350568653917,372.8,47,5,0,167,4
378,-0.0008333510652647989,374.4,47,5,0,167,4
376,0.0066667989452435855,374.6,47,5,0,167,4
370,0.01416831675845746,373.8,47,5,0,167,4
372,0.008333887312547,374.8,47,8,0,167,4
370,-0.0050003161779294345,373.2,47,8,0,167,4
378,-0.005833891632275429,373.2,47,6,0,167,4
372,-0.005833865851757723,372.4,47,4,0,168,4
381,-0.00083335522785352,374.6,47,4,0,168,4
376,0.00916233777220596,375.4,47,4,0,168,4
375,0.013334321876802696,376.4,47,4,0,168,4
370,0.010000510361014216,374.8,47,6,0,168,4
373,0.0016667685339189057,375.0,47,7,0,168,4
375,-0.006670793065852028,373.8,47,11,0,168,4
368,-0.01750090726698009,372.2,47,8,0,168,4
377,-0.009166804655979976,372.6,47,8,0,168,4
368,-0.011667474867259529,372.2,47,7,0,168,4
373,-0.006666935587180334,372.2,47,9,0,168,4
376,0.0008333685297068201,372.4,47,12,0,168,4
373,0.0033335818668060813,373.4,47,14,0,168,4
372,0.0008333822111808441,372.4,47,17,0,168,4
379,0.01000038508070175,374.6,47,14,0,168,4
371,0.007497317826663493,374.2,47,15,0,168,4
370,-0.0016667959558583597,373.0,47,5,0,168,4
374,0.0033332830542625504,373.2,47,5,0,168,4
378,-0.0008333619685543786,374.4,47,5,0,168,4
377,-0.000833712427337585,374.0,47,9,0,169,4
371,0.0041669793785842225,374.0,47,16,0,168,4
382,0.013334530368285063,376.4,47,19,0,169,4
375,0.009167819528217287,376.6,47,21,0,168,4
373,0.006666427309630159,375.6,47,15,0,169,4
375,0.0050003369429261766,375.2,46,15,0,169,4
376,-0.0008333580435026037,376.2,47,13,0,168,4
370,-0.011667108578995812,373.8,47,14,0,168,4
375,-0.007498033592227929,373.8,47,17,0,168,4
372,-0.006666802574649942,373.6,47,16,0,168,4
373,-0.012501624251333585,373.2,47,58,0,169,4
374,-0.004166731313873987,372.8,47,22,0,169,4
376,0.0008336698554383526,374.0,47,40,0,169,4
382,0.0075000733069788186,375.4,47,110,0,169,4
372,0.00916721706416694,375.4,47,48,0,169,4
375,0.012501335261826396,375.8,47,95,0,169,4
379,0.011668223916699846,376.8,46,29,0,169,4
372,0.0025002919751624937,376.0,46,28,0,168,4
380,0.0008333734301482966,375.6,46,21,0,169,4
370,-0.002500065546959649,375.2,46,32,0,169,4
364,-0.01583473533635971,373.0,46,89,0,169,4
372,-0.01833455177794913,371.6,46,6,0,169,4
370,-0.018334200400058814,371.2,46,5,0,169,4
376,-0.020001153356779565,370.4,46,5,0,169,4
374,-0.007500440712836713,371.2,46,4,0,169,4
377,0.00916674152988401,373.8,46,4,0,169,4
378,0.015830184509848823,375.0,46,4,0,169,4
370,0.019168279483850616,375.0,46,6,0,169,4
377,0.016667503922187615,375.2,46,7,0,169,4
375,0.006667208470557505,375.4,46,6,0,169,4
380,0.004167986242850248,376.0,46,7,0,169,4
376,0.0025000797709447725,375.6,46,11,0,169,4
380,0.010000380709359732,377.6,46,13,0,169,4
367,0.0008332235825249916,375.6,46,13,0,169,4
380,0.0001041716910838579,376.6,47,85,0,169,3
376,3.472403254754804e-05,375.8,46,96,0,169,3
371,-0.0004861370223777495,374.8,47,73,0,169,3
382,-6.944869286040341e-05,375.2,46,83,0,169,3
376,0.0013335581459109369,377.0,46,94,0,169,3
373,-0.0006666916888409054,375.6,46,94,0,169,3
383,0.007334370743410185,377.0,46,94,0,169,3
373,0.0073346010629707446,377.4,46,93,0,170,3
368,-0.00999934084588229,374.6,46,88,0,169,3
378,-0.0025003243857266728,375.0,46,91,0,170,3
370,-0.0108326458928464,374.4,46,88,0,169,3
376,-0.018333998879777363,373.0,46,84,0,170,3
378,-0.0025004710846546867,374.0,46,65,0,170,3
381,0.006667406945829395,376.6,46,11,0,170,3
378,0.009168069382713407,376.6,46,11,0,169,3
380,0.023334628170391357,378.6,46,82,0,170,3
373,0.016669020074409242,378.0,46,49,0,170,3
378,0.005833454205778965,378.0,46,124,0,169,3
383,0.0075005035812997336,378.4,46,87,0,170,3
378,-0.0008333532947449224,378.4,46,89,0,169,3
371,-0.005833602959127407,376.6,46,87,0,170,3
385,0.004167100037503964,379.0,46,87,0,170,3
382,0.00583165599635531,379.8,46,87,0,170,3
368,-0.00666744082220709,376.8,46,86,0,170,3
373,-0.0033334575805350833,375.8,46,86,0,171,3
379,-0.0066673760639091775,377.4,46,84,0,170,3
373,-0.020008464440279677,375.0,46,84,0,170,3
378,-0.010833733122233935,374.2,46,84,0,170,3
373,-0.0025001941126294672,375.2,46,81,0,170,3
376,-0.0053336092900955435,375.8,46,71,0,171,3
377,0.0013334308706209402,375.4,46,34,0,170,3
378,0.007333722653393549,376.4,46,8,0,170,3
375,0.0016667953155613984,375.8,46,49,0,170,3
372,-0.0006667038424346042,375.6,46,19,0,170,3
370,-0.0033334218022196176,374.4,46,65,0,170,3
378,-0.006000421649044369,374.6,46,65,0,169,3
376,-0.006666788792198323,374.2,46,65,0,170,3
374,-0.006666238474534522,374.0,46,58,0,170,3
381,0.005833600235276002,375.8,46,60,0,170,3
373,0.00600032233539269,376.4,46,57,0,170,3
376,0.006000534739464114,376.0,46,56,0,170,3
381,0.010001645597368894,377.0,46,51,0,169,3
375,0.004667097149395353,377.2,46,52,0,169,3
372,-0.004166802983637509,375.4,46,50,0,170,3
372,-0.003333407188435963,375.2,46,49,0,169,3
372,-0.010833479859261095,374.4,46,47,0,169,3
376,-0.01583391093914076,373.4,46,46,0,169,3
374,-0.009167160553354266,373.2,46,44,0,169,3
372,-0.008334046249312688,373.2,46,40,0,169,3
376,-0.001666839900735497,374.0,47,42,0,168,3
376,0.005833702653848,374.8,47,41,0,169,3
381,0.010833630877130187,375.8,47,40,0,168,3
378,0.014166953219309093,376.6,47,30,0,168,3
375,0.013334067332087913,377.2,47,36,0,168,3
375,0.0013581057912772203,377.0,47,3,0,165,0
378,0.0009877195428961477,377.4,47,3,0,165,0
379,0.0002469291329785967,377.0,47,3,0,165,0
380,0.00012346260143649717,377.4,47,3,0,165,0
372,-0.000833393506083258,376.8,47,3,0,165,0
385,0.005833685423491446,378.8,47,3,0,165,0
378,0.007500325254299615,378.8,47,3,0,164,0
381,0.007500783517845206,379.2,47,3,0,164,0
376,0.006665835517302059,378.4,47,2,0,164,0
374,0.0,378.8,47,2,0,164,0
389,0.003333469932908595,379.6,47,2,0,164,0
379,0.002500079376038863,379.8,47,2,0,164,0
385,0.009168582497020343,380.6,47,2,0,164,0
377,0.008333798258942987,380.8,47,1,0,164,3
378,0.008333889837802456,381.6,47,1,0,164,3
383,0.00250015582867136,380.4,47,1,0,164,3
383,0.0025001749568424295,381.2,47,1,0,163,3
378,-0.004166628424843135,379.8,47,1,0,163,3
376,-0.008333913658074316,379.6,47,1,0,163,3
380,-0.0016668095065375031,380.0,47,1,0,164,3
382,-0.005833586256740981,379.8,47,1,0,164,3
381,-0.0013334563283988075,379.4,48,1,0,164,3
378,-0.0006667067180959476,379.4,48,1,0,163,3
380,0.0006666912135578674,380.2,47,1,0,163,3
376,-0.0013334073552852667,379.4,47,1,0,164,3
376,-0.005000064577499553,378.2,48,1,0,164,3
373,-0.01166722425502963,376.6,48,1,0,164,3
376,-0.01666810551454305,376.2,47,1,0,164,3
373,-0.019167854592975472,374.8,47,1,0,164,3
380,-0.010834257809891739,375.6,48,1,0,164,3
381,0.0,376.6,47,1,0,164,3
377,0.005000276938517718,377.4,47,1,0,165,3
371,0.0009195911374165613,376.4,46,1,0,169,3
379,0.0011494942273456237,377.6,46,1,0,170,3
376,0.00011494998059466261,376.8,46,1,0,170,3
375,-0.0010345450285983273,375.6,46,0,0,170,3
368,-0.010833829675671298,373.8,46,1,0,170,3
384,-0.005000359908816242,376.4,46,1,0,170,3
383,0.0016666123172813308,377.2,46,1,0,170,3
375,0.005833615517855004,377.0,46,1,0,171,3
374,0.01249730761735266,376.8,46,1,0,170,3
371,0.00416666003152129,377.4,46,1,0,170,3
376,-0.005834079568005524,375.8,46,1,0,170,3
374,-0.012500947139895425,374.0,46,1,0,171,3
380,-0.007502735979190963,375.0,46,0,0,170,3
380,-0.005000630348905847,376.2,46,1,0,170,3
380,0.009166557511165803,378.0,46,1,0,170,3
385,0.001442866219910077,379.8,46,1,0,170,0
373,0.0011443452169416712,379.6,46,1,0,169,0
372,0.00044778552735172,378.0,46,1,0,169,0
374,-0.0002985262424956506,376.8,46,1,0,170,0
376,-0.015834291948298575,376.0,46,1,0,169,0
375,-0.023334743826744678,374.0,46,1,0,170,0
375,-0.015001751329312037,374.4,46,1,0,170,0
380,-0.003333428282925689,376.0,46,1,0,170,0
373,-0.0008333901636146938,375.8,46,1,0,170,0
376,0.0075004979330057075,375.8,46,1,0,169,0
376,0.006666990858848537,376.0,46,0,0,170,0
368,-0.0058338593950717785,374.6,46,1,0,170,0
375,-0.009167303038439822,373.6,46,0,0,169,0
371,-0.010833681934864966,373.2,46,1,0,170,0
377,-0.010832798017358303,373.4,46,1,0,170,0
367,-0.012500481810364882,371.6,46,1,0,170,0
375,-0.0025001376496045905,373.0,46,1,0,169,0
374,-0.0016667359036489841,372.8,46,1,0,170,0
376,0.0016668978670708748,373.8,46,1,0,170,0
379,0.010834007794426193,374.2,46,1,0,169,0
378,0.014167254209877456,376.4,46,1,0,169,0
376,0.015834919730807404,376.6,46,1,0,170,0
373,0.010834147945036015,376.4,46,1,0,169,0
379,0.011667283113916462,377.0,46,1,0,170,0
375,-0.0008333899665614018,376.2,46,1,0,169,0
377,-0.002500057681242369,376.0,46,1,0,170,0
371,-0.005833742985914499,375.0,46,1,0,169,0
383,0.0,377.0,46,1,0,170,0
380,0.004166829327469321,377.2,46,1,0,170,0
376,0.005833775320359555,377.4,46,1,0,170,0
372,0.005833642982653532,376.4,46,1,0,170,0
377,0.0025001113936267403,377.6,46,0,0,169,0
379,-0.001666808978283755,376.8,46,1,0,170,0
372,-0.009167129716321467,375.2,46,1,0,170,0
373,-0.007499605281563984,374.6,46,1,0,170,0
379,-0.0066670973181743596,376.0,46,1,0,170,0
380,-0.0008333847869082875,376.6,46,1,0,170,0
369,-0.0025001586279582056,374.6,46,1,0,170,0
370,-0.0016669131948241947,374.2,46,1,0,169,0
378,-0.003333510272490399,375.2,46,1,0,170,0
377,-0.00750050655448203,374.8,46,1,0,169,0
373,-0.004999912780058158,373.4,46,1,0,169,0
380,0.005833612063765103,375.6,46,1,0,169,0
385,0.014163885171067472,378.6,46,1,0,170,0
374,0.012500124686710018,377.8,46,1,0,170,0
379,0.020002467042501478,378.2,46,1,0,170,0
371,0.009167354560024186,377.8,46,1,0,169,0
373,-0.009168719213909235,376.4,46,1,0,169,0
379,-0.01083383743575389,375.2,46,1,0,169,0
377,-0.010000477803726867,375.8,46,1,0,170,0
373,-0.013330798750218103,374.6,46,1,0,170,0
377,-0.0025004117272755737,375.8,46,1,0,170,0
381,0.00916744855174955,377.4,46,1,0,169,0
380,0.007500620297231825,377.6,46,1,0,169,0
371,0.007502013933391443,376.4,46,1,0,170,0
374,0.0033334340384230912,376.6,46,1,0,170,0
372,-0.007500591660023305,375.6,46,1,0,170,0
369,-9.624352663020039e-05,373.2,44,1,0,170,1
377,-8.311942353829268e-05,372.6,44,1,0,170,1
372,-8.311941432223627e-05,372.8,44,0,0,170,1
373,-6.5620563872707e-05,372.6,44,1,0,170,1
378,0.002500116674086545,373.8,44,1,0,170,1
370,0.005831096764451126,374.0,44,0,0,170,1
374,0.0025000754220190374,373.4,44,1,0,170,1
379,0.009167532645011049,374.8,44,1,0,171,1
373,0.004166945001696516,374.8,43,1,0,170,1
373,-0.0008337321185497287,373.8,44,1,0,170,1
378,0.008333728406680917,375.4,43,1,0,170,1
374,0.0025001767576527285,375.4,43,1,0,170,1
375,-0.0008333581353985575,374.6,44,1,0,170,1
376,0.005833836993844836,375.2,44,0,0,171,1
377,0.002500278185960574,376.0,44,1,0,170,1
379,0.0033334497254004043,376.2,44,1,0,170,1
371,0.004166970229573891,375.6,44,1,0,170,1
373,0.0,375.2,43,1,0,170,1
369,-0.009166925838300893,373.8,44,1,0,171,1
373,-0.013334374376617084,373.0,43,1,0,170,1
376,-0.013334220892326892,372.4,44,1,0,170,1
375,-0.00833425853324192,373.2,44,1,0,170,1
375,-0.0008333772319830241,373.6,43,1,0,170,1
381,0.012500653338305932,376.0,43,1,0,170,1
